MES=F_Close,MES=F_High,MES=F_Low,MES=F_Open,MES=F_Volume,MNQ=F_Close,MNQ=F_High,MNQ=F_Low,MNQ=F_Open,MNQ=F_Volume,RSI_MES=F,SMA20_MES=F,Return_MES=F,RSI_MNQ=F,SMA20_MNQ=F,Return_MNQ=F,Spread_MES=F_MNQ=F
5044.0,5048.5,5013.0,5014.25,586634,18039.25,18071.0,17851.75,17857.25,887504,71.39287101192592,4913.95,0.0052314284290768676,69.85607049776466,17497.0875,0.009570047430498274,-12995.25
5041.25,5066.5,5031.5,5042.25,520667,17965.0,18121.5,17911.0,18039.25,958530,70.83782451575549,4925.1875,-0.0005452022204599505,66.89459100977197,17546.875,-0.004116024779300731,-12923.75
4971.25,5040.0,4936.5,5034.75,963360,17676.75,17963.5,17546.25,17929.75,1479457,58.39308128030233,4933.825,-0.01388544507810563,56.82323254038071,17582.3875,-0.016045087670470304,-12705.5
5018.0,5022.5,4968.25,4974.0,859710,17881.0,17887.0,17669.25,17703.0,1285619,63.06053084644566,4946.1625,0.009404073422177417,61.27254992567354,17632.95,0.011554725840440039,-12863.0
5046.5,5052.0,5011.0,5017.0,720007,17912.75,17968.5,17780.25,17873.25,1221673,65.59443781668423,4957.925,0.005679553607014665,61.92930050741849,17673.0875,0.001775627761310794,-12866.25
5019.75,5059.5,5012.75,5049.25,830724,17744.0,18026.25,17713.75,17949.25,1370208,61.34123455536637,4965.4375,-0.00530070345784206,56.44994105693079,17688.3625,-0.009420664052141592,-12724.25
4991.5,5029.5,4969.0,5016.25,901550,17607.25,17807.25,17452.5,17728.5,1726529,57.1283446199675,4970.9625,-0.005627770307286228,52.40359575364991,17695.8,-0.007706830477907989,-12615.75
4996.25,5020.75,4959.25,4989.5,909890,17536.75,17715.5,17373.0,17574.75,1384949,57.654955748548026,4976.025,0.000951617750175382,50.39792976051362,17696.075,-0.004004032429822946,-12540.5
5097.75,5107.75,5015.25,5016.0,923180,18047.5,18087.0,17675.5,17704.0,1315842,66.98675035849683,4986.0125,0.02031523642732047,61.80366241857411,17717.4,0.029124552724991704,-12949.75
5101.5,5123.0,5092.0,5093.25,792079,17991.0,18145.0,17946.0,18025.25,1273874,67.27370243003011,4994.925,0.0007356186552891497,60.15578264857077,17735.225,-0.003130627510735562,-12889.5
5080.25,5108.0,5076.25,5095.0,652847,17977.0,18059.75,17922.0,17962.75,1070895,63.88500812550633,5003.125,-0.004165441536802872,59.73079736251144,17757.725,-0.0007781668612083514,-12896.75
5090.0,5095.25,5067.0,5078.25,593713,18021.0,18040.5,17908.5,17953.75,1112234,64.76206523781329,5009.9,0.0019191968899168188,60.67120569657901,17773.475,0.0024475718974243943,-12931.0
5081.0,5091.5,5063.0,5090.5,693410,17915.25,18019.75,17846.25,18014.0,1150849,63.23547076231871,5016.4,-0.0017681728880156733,57.21300209576098,17789.8125,-0.005868153820542732,-12834.25
5103.75,5114.25,5060.0,5071.0,878843,18082.75,18109.0,17826.25,17868.25,1268633,65.4523646142416,5028.0625,0.004477465065931829,61.00442620070416,17831.8375,0.009349576478140165,-12979.0
5146.0,5149.5,5089.25,5101.0,743459,18338.25,18372.5,18030.25,18071.5,1249451,69.17040195998385,5038.9375,0.008278226794024013,65.95947142534047,17876.9125,0.014129488048001626,-13192.25
5138.25,5157.5,5132.0,5141.5,581526,18262.0,18378.25,18233.5,18335.0,911020,67.73047905459256,5046.8375,-0.001506024096385561,63.37149745478236,17903.375,-0.004157975815576753,-13123.75
5085.75,5136.0,5063.0,5134.5,942829,17930.25,18254.0,17832.5,18248.5,1401867,58.8006463081428,5053.025,-0.010217486498321438,53.53048689686537,17914.8875,-0.01816613733435546,-12844.5
5111.75,5134.5,5083.75,5091.0,960971,18044.25,18174.25,17942.5,17982.0,1550397,61.5073208901925,5059.875,0.005112323649412609,56.05585862726112,17934.1,0.006357970468900298,-12932.5
5161.75,5170.5,5086.5,5114.75,780905,18316.25,18360.0,17915.5,18040.0,1385293,66.11735638230992,5067.2,0.009781386022399419,61.440288276063185,17957.825,0.015074054061543052,-13154.5
5129.0,5193.0,5121.75,5158.5,1351405,18046.75,18436.25,18012.25,18275.0,1807424,60.96689439692596,5072.7625,-0.006344747420932828,54.336284106434306,17966.75,-0.014713710502968658,-12917.75
5123.0,5134.0,5094.75,5131.5,412551,17971.0,18060.25,17890.0,18058.0,722540,60.04405662742853,5076.7125,-0.0011698186781048392,52.49886418178328,17963.3375,-0.004197431670522445,-12848.0
5177.25,5183.25,5112.25,5128.0,290203,18227.75,18242.0,17929.75,18008.0,498573,65.17663096909537,5083.5125,0.010589498340815906,57.71787065327692,17976.475,0.014286906682989153,-13050.5
5168.0,5183.5,5153.0,5175.5,168191,18078.5,18257.0,18033.75,18227.5,282337,63.6747085535726,5093.35,-0.0017866628036119492,54.0034273372399,17996.5625,-0.008188064901043735,-12910.5
5153.75,5189.5,5124.25,5172.5,178645,18024.5,18178.25,17915.25,18093.0,204315,61.33001298348937,5100.1375,-0.0027573529411765163,52.68239618831711,18003.7375,-0.0029869734767817846,-12870.75
